"date","tmin","tmax","rain","year","month","day","wy"
"407",11/11/42,5.06367121211,15.48672508,0,1942,11,11,1943
"408",11/12/42,5.42975502526,15.48672508,0,1942,11,12,1943
"409",11/13/42,5.42975502526,16.87238692,0,1942,11,13,1943
"410",11/14/42,5.42975502526,13.058696,0,1942,11,14,1943
"411",11/15/42,2.84054405589,9.937836,25.8,1942,11,15,1943
"412",11/16/42,-0.85357442226,5.43131416,3.87,1942,11,16,1943
"413",11/17/42,2.84054405589,7.50980692,65.79,1942,11,17,1943
"414",11/18/42,5.42975502526,7.16651232,69.66,1942,11,18,1943
"415",11/19/42,1.36289666463,6.816976,79.98,1942,11,19,1943
"416",11/20/42,-3.07670157848,5.77460876,0,1942,11,20,1943
"417",11/21/42,0.624072969,7.50980692,0,1942,11,21,1943
"418",11/22/42,3.21328393837,10.63066692,0,1942,11,22,1943
"419",11/23/42,5.42975502526,13.058696,0,1942,11,23,1943
"420",11/24/42,4.69093132963,11.67303416,0,1942,11,24,1943
"421",11/25/42,2.84054405589,11.32349784,0,1942,11,25,1943
"422",11/26/42,2.657502149315,12.01632876,0,1942,11,26,1943
"423",11/27/42,2.47446024274,12.70915968,0,1942,11,27,1943
"424",11/28/42,2.84054405589,10.63066692,0,1942,11,28,1943
"425",11/29/42,2.84054405589,10.98020324,0,1942,11,29,1943
"426",11/30/42,3.952107634,11.32349784,0,1942,11,30,1943
"427",12/01/42,4.32484751648,12.01632876,0,1942,12,1,1943
"428",12/02/42,1.73563654711,9.24500508,0,1942,12,2,1943
"429",12/03/42,1.73563654711,6.816976,0,1942,12,3,1943
"430",12/04/42,0.25133308652,6.12414508,0,1942,12,4,1943
"431",12/05/42,-1.22631430474,4.73848324,0,1942,12,5,1943
"432",12/06/42,-1.59239811789,4.38894692,0,1942,12,6,1943
"433",12/07/42,-3.07670157848,6.12414508,5.16,1942,12,7,1943
"434",12/08/42,-1.96513800037,7.50980692,0,1942,12,8,1943
"435",12/09/42,-0.48749060911,7.50980692,0,1942,12,9,1943
"436",12/10/42,1.36289666463,8.20263784,0,1942,12,10,1943
"437",12/11/42,2.84054405589,10.63066692,0,1942,12,11,1943
"438",12/12/42,3.21328393837,12.36586508,0,1942,12,12,1943
"439",12/13/42,2.84054405589,11.32349784,0,1942,12,13,1943
"440",12/14/42,3.02691399713,12.19109692,0,1942,12,14,1943
"441",12/15/42,3.21328393837,13.058696,0,1942,12,15,1943
"442",12/16/42,4.69093132963,13.40823232,0,1942,12,16,1943
"443",12/17/42,2.84054405589,10.28737232,0,1942,12,17,1943
"444",12/18/42,0.99681285148,8.55217416,0,1942,12,18,1943
"445",12/19/42,2.47446024274,13.40823232,0,1942,12,19,1943
"446",12/20/42,-0.11475072663,10.63066692,0,1942,12,20,1943
"447",12/21/42,1.73563654711,10.98020324,0,1942,12,21,1943
"448",12/22/42,4.32484751648,8.55217416,2.58,1942,12,22,1943
"449",12/23/42,4.32484751648,7.85934324,51.6,1942,12,23,1943
"450",12/24/42,3.57936775152,7.16651232,73.53,1942,12,24,1943
"451",12/25/42,2.84054405589,4.73848324,47.73,1942,12,25,1943
"452",12/26/42,-2.703961696,5.43131416,0,1942,12,26,1943
"453",12/27/42,2.84054405589,9.937836,0,1942,12,27,1943
"454",12/28/42,3.57936775152,9.24500508,0,1942,12,28,1943
"455",12/29/42,2.10172036026,9.24500508,0,1942,12,29,1943
"456",12/30/42,2.84054405589,9.58829968,0,1942,12,30,1943
"457",12/31/42,3.21328393837,11.32349784,0,1942,12,31,1943
"458",01/01/43,3.14401921671753,6.816976,0,1943,1,1,1943
"459",01/02/43,3.07475449581369,5.43131416,21.93,1943,1,2,1943
"460",01/03/43,3.00548977416122,3.00328508,39.99,1943,1,3,1943
"461",01/04/43,2.93622505250875,4.38894692,0,1943,1,4,1943
"462",01/05/43,2.86696033085628,5.43131416,0,1943,1,5,1943
"463",01/06/43,2.79769560920381,4.73848324,46.44,1943,1,6,1943
"464",01/07/43,2.72843088829997,5.43131416,0,1943,1,7,1943
"465",01/08/43,2.6591661666475,5.77460876,0,1943,1,8,1943
"466",01/09/43,2.58990144499503,5.43131416,0,1943,1,9,1943
"467",01/10/43,2.52063672334256,4.04565232,2.58,1943,1,10,1943
"468",01/11/43,2.45137200243872,6.46743968,0,1943,1,11,1943
"469",01/12/43,2.38210728078625,7.16651232,0,1943,1,12,1943
"470",01/13/43,2.31284255913378,7.16651232,0,1943,1,13,1943
"471",01/14/43,2.24357783748131,7.50980692,0,1943,1,14,1943
"472",01/15/43,2.17431311657747,9.937836,0,1943,1,15,1943
"473",01/16/43,2.105048394925,10.28737232,0,1943,1,16,1943
"474",01/17/43,2.03578367327253,10.98020324,0,1943,1,17,1943
"475",01/18/43,1.96651895162006,13.75152692,0,1943,1,18,1943
"476",01/19/43,1.89725423071622,14.10106324,0,1943,1,19,1943
"477",01/20/43,1.82798950906375,12.01632876,0,1943,1,20,1943
"478",01/21/43,1.75872478741128,10.98020324,0,1943,1,21,1943
"479",01/22/43,1.68946006575881,10.63066692,0,1943,1,22,1943
"480",01/23/43,1.62019534485497,8.20263784,2.58,1943,1,23,1943
"481",01/24/43,1.5509306232025,4.73848324,82.56,1943,1,24,1943
"482",01/25/43,1.48166590155003,3.00328508,1.29,1943,1,25,1943
"483",01/26/43,1.41240117989756,2.31045416,0,1943,1,26,1943
"484",01/27/43,1.34313645899372,3.00328508,0,1943,1,27,1943
"485",01/28/43,1.27387173734125,4.04565232,0,1943,1,28,1943
"486",01/29/43,1.20460701568878,6.46743968,0,1943,1,29,1943
"487",01/30/43,1.13534229403631,4.73848324,37.41,1943,1,30,1943
"488",01/31/43,1.06607757313247,7.16651232,2.58,1943,1,31,1943
"489",02/01/43,0.99681285148,7.50980692,0,1943,2,1,1943
"490",02/02/43,1.36289666463,8.89546876,0,1943,2,2,1943
"491",02/03/43,3.21328393837,7.50980692,12.9,1943,2,3,1943
"492",02/04/43,0.624072969,8.20263784,32.25,1943,2,4,1943
"493",02/05/43,1.73563654711,10.98020324,0,1943,2,5,1943
"494",02/06/43,3.21328393837,13.40823232,0,1943,2,6,1943
"495",02/07/43,3.21328393837,10.63066692,0,1943,2,7,1943
"496",02/08/43,1.36289666463,7.85934324,0,1943,2,8,1943
"497",02/09/43,-3.44278539163,4.38894692,105.78,1943,2,9,1943
"498",02/10/43,-3.07670157848,6.46743968,0,1943,2,10,1943
"499",02/11/43,-1.22631430474,9.24500508,0,1943,2,11,1943
"500",02/12/43,-1.22631430474,7.16651232,0,1943,2,12,1943
"501",02/13/43,-3.44278539163,5.77460876,0,1943,2,13,1943
"502",02/14/43,-0.11475072663,5.43131416,0,1943,2,14,1943
"503",02/15/43,-3.81552527411,6.12414508,2.58,1943,2,15,1943
"504",02/16/43,-3.44278539163,5.08177784,0,1943,2,16,1943
"505",02/17/43,-3.07670157848,5.08177784,0,1943,2,17,1943
"506",02/18/43,-4.18160908726,4.73848324,0,1943,2,18,1943
"507",02/19/43,-2.33122181352,5.08177784,0,1943,2,19,1943
"508",02/20/43,-1.22631430474,4.04565232,7.74,1943,2,20,1943
"509",02/21/43,-0.48749060911,4.04565232,46.44,1943,2,21,1943
"510",02/22/43,1.36289666463,3.00328508,154.8,1943,2,22,1943
"511",02/23/43,-2.33122181352,5.43131416,51.6,1943,2,23,1943
"512",02/24/43,-1.96513800037,5.77460876,0,1943,2,24,1943
"513",02/25/43,-4.18160908726,4.73848324,2.58,1943,2,25,1943
"514",02/26/43,-0.11475072663,3.34657968,24.51,1943,2,26,1943
"515",02/27/43,-6.40473624348,6.46743968,7.74,1943,2,27,1943
"516",02/28/43,-4.18160908726,5.77460876,0,1943,2,28,1943
"517",03/01/43,1.36289666463,4.73848324,32.25,1943,3,1,1943
"518",03/02/43,0.99681285148,4.38894692,64.5,1943,3,2,1943
"519",03/03/43,-0.48749060911,4.04565232,0,1943,3,3,1943
"520",03/04/43,-3.44278539163,5.43131416,0,1943,3,4,1943
"521",03/05/43,2.10172036026,4.38894692,11.61,1943,3,5,1943
"522",03/06/43,-2.33122181352,4.04565232,101.91,1943,3,6,1943
"523",03/07/43,-3.81552527411,7.50980692,0,1943,3,7,1943
"524",03/08/43,0.25133308652,8.89546876,0,1943,3,8,1943
"525",03/09/43,-0.48749060911,9.937836,0,1943,3,9,1943
"526",03/10/43,1.36289666463,10.98020324,0,1943,3,10,1943
"527",03/11/43,2.84054405589,11.67303416,0,1943,3,11,1943
"528",03/12/43,2.84054405589,9.58829968,0,1943,3,12,1943
"529",03/13/43,3.57936775152,6.816976,14.19,1943,3,13,1943
"530",03/14/43,-0.85357442226,5.43131416,3.87,1943,3,14,1943
"531",03/15/43,-6.77082005663,1.96091784,28.38,1943,3,15,1943
"532",03/16/43,-5.29317266537,5.43131416,1.29,1943,3,16,1943
"533",03/17/43,-1.59239811789,10.28737232,0,1943,3,17,1943
"534",03/18/43,2.10172036026,9.937836,0,1943,3,18,1943
"535",03/19/43,1.73563654711,10.63066692,0,1943,3,19,1943
"536",03/20/43,-1.59239811789,9.937836,0,1943,3,20,1943
"537",03/21/43,-1.59239811789,6.12414508,0,1943,3,21,1943
"538",03/22/43,-1.59239811789,8.55217416,0,1943,3,22,1943
"539",03/23/43,0.25133308652,10.63066692,0,1943,3,23,1943
"540",03/24/43,2.47446024274,10.98020324,0,1943,3,24,1943
"541",03/25/43,2.47446024274,10.98020324,0,1943,3,25,1943
"542",03/26/43,0.25133308652,9.24500508,0,1943,3,26,1943
"543",03/27/43,0.25133308652,8.89546876,0,1943,3,27,1943
"544",03/28/43,-0.48749060911,7.85934324,0,1943,3,28,1943
"545",03/29/43,-0.11475072663,9.24500508,0,1943,3,29,1943
"546",03/30/43,0.25133308652,9.937836,0,1943,3,30,1943
"547",03/31/43,2.10172036026,11.67303416,0,1943,3,31,1943
"548",04/01/43,2.47446024274,11.67303416,0,1943,4,1,1943
"549",04/02/43,3.21328393837,13.058696,0,1943,4,2,1943
"550",04/03/43,3.952107634,13.058696,0,1943,4,3,1943
"551",04/04/43,5.06367121211,11.32349784,0,1943,4,4,1943
"552",04/05/43,3.21328393837,8.89546876,0,1943,4,5,1943
"553",04/06/43,1.36289666463,8.55217416,0,1943,4,6,1943
"554",04/07/43,2.10172036026,10.98020324,0,1943,4,7,1943
"555",04/08/43,1.73563654711,10.28737232,0,1943,4,8,1943
"556",04/09/43,0.624072969,7.50980692,3.87,1943,4,9,1943
"557",04/10/43,-2.33122181352,6.46743968,19.35,1943,4,10,1943
"558",04/11/43,0.25133308652,9.58829968,0,1943,4,11,1943
"559",04/12/43,3.57936775152,7.50980692,16.77,1943,4,12,1943
"560",04/13/43,-0.11475072663,6.46743968,34.83,1943,4,13,1943
"561",04/14/43,-0.85357442226,5.77460876,15.48,1943,4,14,1943
"562",04/15/43,3.21328393837,8.20263784,0,1943,4,15,1943
"563",04/16/43,2.84054405589,8.55217416,0,1943,4,16,1943
"564",04/17/43,-0.48749060911,6.12414508,0,1943,4,17,1943
"565",04/18/43,-0.85357442226,8.55217416,0,1943,4,18,1943
"566",04/19/43,1.36289666463,7.50980692,0,1943,4,19,1943
"567",04/20/43,2.47446024274,6.46743968,0,1943,4,20,1943
"568",04/21/43,2.10172036026,5.77460876,64.5,1943,4,21,1943
"569",04/22/43,-3.81552527411,5.77460876,0,1943,4,22,1943
"570",04/23/43,0.624072969,9.937836,0,1943,4,23,1943
"571",04/24/43,3.21328393837,10.63066692,0,1943,4,24,1943
"572",04/25/43,3.21328393837,7.85934324,3.87,1943,4,25,1943
"573",04/26/43,0.99681285148,8.55217416,0,1943,4,26,1943
"574",04/27/43,3.21328393837,8.20263784,0,1943,4,27,1943
"575",04/28/43,2.84054405589,6.816976,19.35,1943,4,28,1943
"576",04/29/43,2.47446024274,5.77460876,14.19,1943,4,29,1943
"577",04/30/43,3.57936775152,11.32349784,0,1943,4,30,1943
"578",05/01/43,3.21328393837,10.98020324,0,1943,5,1,1943
"579",05/02/43,4.32484751648,12.01632876,0,1943,5,2,1943
"580",05/03/43,5.06367121211,13.75152692,0,1943,5,3,1943
"581",05/04/43,5.06367121211,14.10106324,0,1943,5,4,1943
"582",05/05/43,5.42975502526,14.10106324,0,1943,5,5,1943
"583",05/06/43,5.06367121211,13.75152692,0,1943,5,6,1943
"584",05/07/43,5.80249490774,14.10106324,0,1943,5,7,1943
"585",05/08/43,5.06367121211,13.40823232,0,1943,5,8,1943
"586",05/09/43,5.06367121211,12.70915968,0,1943,5,9,1943
"587",05/10/43,5.06367121211,12.70915968,0,1943,5,10,1943
"588",05/11/43,5.42975502526,10.98020324,0,1943,5,11,1943
"589",05/12/43,2.47446024274,11.67303416,0,1943,5,12,1943
"590",05/13/43,4.32484751648,13.75152692,0,1943,5,13,1943
"591",05/14/43,4.32484751648,12.01632876,0,1943,5,14,1943
"592",05/15/43,3.952107634,13.75152692,0,1943,5,15,1943
"593",05/16/43,2.47446024274,5.77460876,0,1943,5,16,1943
"594",05/17/43,2.2880903015,6.816976,29.67,1943,5,17,1943
"595",05/18/43,2.10172036026,7.85934324,2.58,1943,5,18,1943
"596",05/19/43,3.57936775152,8.20263784,6.45,1943,5,19,1943
"597",05/20/43,3.57936775152,10.63066692,0,1943,5,20,1943
"598",05/21/43,5.06367121211,13.40823232,0,1943,5,21,1943
"599",05/22/43,5.42975502526,15.13718876,0,1943,5,22,1943
"600",05/23/43,5.42975502526,14.10106324,0,1943,5,23,1943
"601",05/24/43,4.69093132963,10.63066692,0,1943,5,24,1943
"602",05/25/43,3.952107634,12.70915968,0,1943,5,25,1943
"603",05/26/43,5.06367121211,13.75152692,0,1943,5,26,1943
"604",05/27/43,6.16857872089,16.179556,0,1943,5,27,1943
"605",05/28/43,6.54131860337,15.83001968,0,1943,5,28,1943
"606",05/29/43,8.39170587711,16.52909232,0,1943,5,29,1943
"607",05/30/43,8.01896599463,14.10106324,1.29,1943,5,30,1943
"608",05/31/43,6.90740241652,13.40823232,0,1943,5,31,1943
"609",06/01/43,6.16857872089,12.70915968,0,1943,6,1,1943
"610",06/02/43,5.06367121211,10.28737232,0,1943,6,2,1943
"611",06/03/43,6.16857872089,9.937836,7.74,1943,6,3,1943
"612",06/04/43,3.21328393837,9.937836,0,1943,6,4,1943
"613",06/05/43,4.69093132963,14.44435784,0,1943,6,5,1943
"614",06/06/43,6.90740241652,16.87238692,0,1943,6,6,1943
"615",06/07/43,7.280142299,17.04715508,0,1943,6,7,1943
"616",06/08/43,7.65288218148,17.22192324,0,1943,6,8,1943
"617",06/09/43,7.65288218148,16.179556,0,1943,6,9,1943
"618",06/10/43,4.32484751648,13.058696,0,1943,6,10,1943
"619",06/11/43,5.06367121211,13.40823232,0,1943,6,11,1943
"620",06/12/43,6.54131860337,13.40823232,0,1943,6,12,1943
"621",06/13/43,7.65288218148,15.83001968,0,1943,6,13,1943
"622",06/14/43,6.16857872089,15.48672508,0,1943,6,14,1943
"623",06/15/43,3.952107634,12.36586508,0,1943,6,15,1943
"624",06/16/43,2.84054405589,8.89546876,2.58,1943,6,16,1943
"625",06/17/43,2.10172036026,7.50980692,0,1943,6,17,1943
"626",06/18/43,2.84054405589,12.01632876,0,1943,6,18,1943
"627",06/19/43,3.952107634,13.40823232,0,1943,6,19,1943
"628",06/20/43,4.32484751648,13.058696,0,1943,6,20,1943
"629",06/21/43,5.06367121211,12.01632876,0,1943,6,21,1943
"630",06/22/43,5.42975502526,9.937836,9.03,1943,6,22,1943
"631",06/23/43,3.57936775152,13.40823232,0,1943,6,23,1943
"632",06/24/43,6.90740241652,11.32349784,0,1943,6,24,1943
"633",06/25/43,5.42975502526,11.67303416,12.9,1943,6,25,1943
"634",06/26/43,2.47446024274,12.70915968,0,1943,6,26,1943
"635",06/27/43,5.06367121211,9.58829968,0,1943,6,27,1943
"636",06/28/43,8.39170587711,17.22192324,0,1943,6,28,1943
"637",06/29/43,9.49661338589,19.300416,0,1943,6,29,1943
"638",06/30/43,10.608176964,20.34278324,0,1943,6,30,1943
"639",07/01/43,10.98091684648,20.34278324,0,1943,7,1,1943
"640",07/02/43,10.98091684648,19.99324692,0,1943,7,2,1943
"641",07/03/43,7.65288218148,19.64995232,0,1943,7,3,1943
"642",07/04/43,9.49661338589,18.25804876,0,1943,7,4,1943
"643",07/05/43,8.75778969026,17.56521784,0,1943,7,5,1943
"644",07/06/43,8.39170587711,17.56521784,0,1943,7,6,1943
"645",07/07/43,9.49661338589,19.64995232,0,1943,7,7,1943
"646",07/08/43,9.86935326837,19.300416,0,1943,7,8,1943
"647",07/09/43,7.280142299,17.91475416,0,1943,7,9,1943
"648",07/10/43,7.280142299,15.83001968,0,1943,7,10,1943
"649",07/11/43,6.90740241652,16.87238692,0,1943,7,11,1943
"650",07/12/43,8.39170587711,17.56521784,0,1943,7,12,1943
"651",07/13/43,9.13052957274,18.25804876,0,1943,7,13,1943
"652",07/14/43,9.49661338589,18.95087968,0,1943,7,14,1943
"653",07/15/43,10.23543708152,18.95087968,0,1943,7,15,1943
"654",07/16/43,9.86935326837,18.95087968,0,1943,7,16,1943
"655",07/17/43,9.86935326837,19.64995232,0,1943,7,17,1943
"656",07/18/43,10.23543708152,19.99324692,0,1943,7,18,1943
"657",07/19/43,10.608176964,19.64995232,0,1943,7,19,1943
"658",07/20/43,9.13052957274,19.99324692,0,1943,7,20,1943
"659",07/21/43,8.75778969026,19.99324692,0,1943,7,21,1943
"660",07/22/43,9.13052957274,19.300416,0,1943,7,22,1943
"661",07/23/43,9.13052957274,19.300416,0,1943,7,23,1943
"662",07/24/43,8.39170587711,18.25804876,0,1943,7,24,1943
"663",07/25/43,7.65288218148,17.91475416,0,1943,7,25,1943
"664",07/26/43,8.01896599463,16.52909232,0,1943,7,26,1943
"665",07/27/43,8.39170587711,16.87238692,0,1943,7,27,1943
"666",07/28/43,8.39170587711,17.22192324,0,1943,7,28,1943
"667",07/29/43,8.75778969026,17.22192324,0,1943,7,29,1943
"668",07/30/43,8.75778969026,17.91475416,0,1943,7,30,1943
"669",07/31/43,8.01896599463,17.56521784,0,1943,7,31,1943
"670",08/01/43,8.39170587711,17.56521784,0,1943,8,1,1943
"671",08/02/43,7.65288218148,17.91475416,0,1943,8,2,1943
"672",08/03/43,6.54131860337,16.179556,0,1943,8,3,1943
"673",08/04/43,6.16857872089,17.56521784,0,1943,8,4,1943
"674",08/05/43,8.75778969026,19.300416,0,1943,8,5,1943
"675",08/06/43,9.13052957274,19.64995232,0,1943,8,6,1943
"676",08/07/43,9.13052957274,19.300416,0,1943,8,7,1943
"677",08/08/43,8.01896599463,18.60758508,0,1943,8,8,1943
"678",08/09/43,6.90740241652,17.91475416,0,1943,8,9,1943
"679",08/10/43,6.16857872089,17.91475416,0,1943,8,10,1943
"680",08/11/43,10.98091684648,20.68607784,0,1943,8,11,1943
"681",08/12/43,8.01896599463,19.64995232,0,1943,8,12,1943
"682",08/13/43,11.71974054211,22.421276,0,1943,8,13,1943
"683",08/14/43,12.08582435526,22.421276,0,1943,8,14,1943
"684",08/15/43,11.71974054211,21.37890876,0,1943,8,15,1943
"685",08/16/43,9.86935326837,19.99324692,0,1943,8,16,1943
"686",08/17/43,8.39170587711,18.60758508,0,1943,8,17,1943
"687",08/18/43,7.65288218148,18.60758508,0,1943,8,18,1943
"688",08/19/43,7.280142299,18.25804876,0,1943,8,19,1943
"689",08/20/43,7.65288218148,18.95087968,0,1943,8,20,1943
"690",08/21/43,7.65288218148,18.95087968,0,1943,8,21,1943
"691",08/22/43,7.65288218148,18.95087968,0,1943,8,22,1943
"692",08/23/43,8.39170587711,18.60758508,0,1943,8,23,1943
"693",08/24/43,8.01896599463,18.25804876,0,1943,8,24,1943
"694",08/25/43,6.16857872089,17.56521784,0,1943,8,25,1943
"695",08/26/43,8.01896599463,19.64995232,0,1943,8,26,1943
"696",08/27/43,9.86935326837,22.07173968,0,1943,8,27,1943
"697",08/28/43,10.608176964,22.421276,0,1943,8,28,1943
"698",08/29/43,10.608176964,21.37890876,0,1943,8,29,1943
"699",08/30/43,10.98091684648,20.68607784,0,1943,8,30,1943
"700",08/31/43,7.65288218148,20.68607784,0,1943,8,31,1943
"701",09/01/43,8.01896599463,19.300416,0,1943,9,1,1943
"702",09/02/43,5.06367121211,15.83001968,0,1943,9,2,1943
"703",09/03/43,6.54131860337,16.179556,0,1943,9,3,1943
"704",09/04/43,8.01896599463,18.60758508,0,1943,9,4,1943
"705",09/05/43,7.65288218148,19.300416,0,1943,9,5,1943
"706",09/06/43,8.39170587711,21.03561416,0,1943,9,6,1943
"707",09/07/43,7.65288218148,22.07173968,0,1943,9,7,1943
"708",09/08/43,10.608176964,21.37890876,0,1943,9,8,1943
"709",09/09/43,11.34700065963,22.07173968,0,1943,9,9,1943
"710",09/10/43,11.71974054211,22.07173968,0,1943,9,10,1943
"711",09/11/43,10.98091684648,22.07173968,0,1943,9,11,1943
"712",09/12/43,10.608176964,21.03561416,0,1943,9,12,1943
"713",09/13/43,9.49661338589,18.95087968,0,1943,9,13,1943
"714",09/14/43,8.75778969026,17.22192324,0,1943,9,14,1943
"715",09/15/43,7.280142299,17.22192324,0,1943,9,15,1943
"716",09/16/43,7.280142299,17.56521784,0,1943,9,16,1943
"717",09/17/43,7.65288218148,17.22192324,0,1943,9,17,1943
"718",09/18/43,6.16857872089,15.83001968,0,1943,9,18,1943
"719",09/19/43,5.06367121211,12.70915968,0,1943,9,19,1943
"720",09/20/43,3.21328393837,13.75152692,0,1943,9,20,1943
"721",09/21/43,4.32484751648,14.44435784,0,1943,9,21,1943
"722",09/22/43,2.84054405589,17.91475416,6.45,1943,9,22,1943
"723",09/23/43,4.69093132963,17.91475416,0,1943,9,23,1943
"724",09/24/43,7.280142299,18.95087968,0,1943,9,24,1943
"725",09/25/43,7.65288218148,19.300416,0,1943,9,25,1943
"726",09/26/43,8.75778969026,19.300416,0,1943,9,26,1943
"727",09/27/43,8.75778969026,19.64995232,0,1943,9,27,1943
"728",09/28/43,8.39170587711,19.64995232,0,1943,9,28,1943
"729",09/29/43,7.65288218148,18.25804876,0,1943,9,29,1943
"730",09/30/43,6.90740241652,16.179556,0,1943,9,30,1943
"731",10/01/43,4.32484751648,15.48672508,0,1943,10,1,1944
"732",10/02/43,2.47446024274,11.32349784,10.32,1943,10,2,1944
"733",10/03/43,3.21328393837,14.10106324,0,1943,10,3,1944
"734",10/04/43,5.06367121211,16.52909232,0,1943,10,4,1944
"735",10/05/43,5.80249490774,15.83001968,0,1943,10,5,1944
"736",10/06/43,5.80249490774,16.87238692,0,1943,10,6,1944
"737",10/07/43,6.16857872089,16.87238692,0,1943,10,7,1944
"738",10/08/43,6.90740241652,16.52909232,0,1943,10,8,1944
"739",10/09/43,5.06367121211,13.058696,3.87,1943,10,9,1944
"740",10/10/43,4.32484751648,16.179556,0,1943,10,10,1944
"741",10/11/43,6.54131860337,15.13718876,0,1943,10,11,1944
"742",10/12/43,3.21328393837,14.10106324,0,1943,10,12,1944
"743",10/13/43,3.952107634,15.13718876,0,1943,10,13,1944
"744",10/14/43,3.21328393837,12.01632876,0,1943,10,14,1944
"745",10/15/43,3.21328393837,11.67303416,0,1943,10,15,1944
"746",10/16/43,3.21328393837,14.10106324,0,1943,10,16,1944
"747",10/17/43,4.32484751648,16.179556,0,1943,10,17,1944
"748",10/18/43,5.06367121211,16.179556,0,1943,10,18,1944
"749",10/19/43,4.69093132963,15.83001968,0,1943,10,19,1944
"750",10/20/43,5.06367121211,15.48672508,0,1943,10,20,1944
"751",10/21/43,5.06367121211,15.48672508,0,1943,10,21,1944
"752",10/22/43,5.42975502526,13.40823232,16.77,1943,10,22,1944
"753",10/23/43,3.952107634,13.75152692,3.87,1943,10,23,1944
"754",10/24/43,5.06367121211,15.48672508,0,1943,10,24,1944
"755",10/25/43,6.90740241652,15.83001968,0,1943,10,25,1944
"756",10/26/43,7.280142299,16.87238692,0,1943,10,26,1944
"757",10/27/43,7.280142299,17.22192324,0,1943,10,27,1944
"758",10/28/43,6.90740241652,15.48672508,0,1943,10,28,1944
"759",10/29/43,7.280142299,14.79389416,0,1943,10,29,1944
"760",10/30/43,5.80249490774,13.75152692,0,1943,10,30,1944
"761",10/31/43,5.42975502526,12.36586508,0,1943,10,31,1944
"762",11/01/43,5.80249490774,9.937836,14.19,1943,11,1,1944
"763",11/02/43,3.952107634,12.01632876,42.57,1943,11,2,1944
"764",11/03/43,3.21328393837,12.70915968,0,1943,11,3,1944
"765",11/04/43,3.57936775152,12.36586508,0,1943,11,4,1944
"766",11/05/43,3.21328393837,12.01632876,39.99,1943,11,5,1944
"767",11/06/43,2.47446024274,7.50980692,20.64,1943,11,6,1944
"768",11/07/43,2.47446024274,6.816976,0,1943,11,7,1944
"769",11/08/43,3.21328393837,8.89546876,12.9,1943,11,8,1944
"770",11/09/43,1.36289666463,10.63066692,0,1943,11,9,1944
"771",11/10/43,2.10172036026,10.98020324,0,1943,11,10,1944
"772",11/11/43,3.952107634,6.46743968,41.28,1943,11,11,1944
"773",11/12/43,4.32484751648,4.73848324,130.29,1943,11,12,1944
"774",11/13/43,1.36289666463,5.77460876,167.7,1943,11,13,1944
